commodity_type,commodity,date,value,variable
oil,cotton_oil,2018-06-01,3148.0,production
pellets,soybean_pellets,2018-06-01,2418400.0,production
pellets,sunflower_pellets,2018-06-01,112088.0,production
pellets,peanut_pellets,2018-06-01,10988.0,production
pellets,cotton_pellets,2018-06-01,13715.0,production
expellers,soybean_expellers,2018-06-01,69214.0,production
expellers,sunflower_expellers,2018-06-01,662.0,production
expellers,linen_expellers,2018-06-01,130.0,production
grains,soybean,2018-07-01,3445511.0,crush
grains,sunflower,2018-07-01,231961.0,crush
grains,linen,2018-07-01,770.0,crush
grains,peanut,2018-07-01,29721.0,crush
grains,cotton,2018-07-01,19548.0,crush
oil,soybean_oil,2018-07-01,681714.0,production
oil,sunflower_oil,2018-07-01,98453.0,production
oil,linen_oil,2018-07-01,51.0,production
oil,peanut_oil,2018-07-01,12301.0,production
oil,cotton_oil,2018-07-01,3412.0,production
pellets,soybean_pellets,2018-07-01,2546417.0,production
pellets,sunflower_pellets,2018-07-01,94510.0,production
pellets,peanut_pellets,2018-07-01,16209.0,production
pellets,cotton_pellets,2018-07-01,14181.0,production
expellers,soybean_expellers,2018-07-01,69629.0,production
expellers,sunflower_expellers,2018-07-01,1097.0,production
expellers,linen_expellers,2018-07-01,173.0,production
grains,soybean,2018-08-01,3040524.0,crush
grains,sunflower,2018-08-01,246767.0,crush
grains,linen,2018-08-01,755.0,crush
grains,peanut,2018-08-01,23876.0,crush
grains,cotton,2018-08-01,16279.0,crush
oil,soybean_oil,2018-08-01,598397.0,production
oil,sunflower_oil,2018-08-01,104935.0,production
oil,linen_oil,2018-08-01,78.0,production
oil,peanut_oil,2018-08-01,9401.0,production
oil,cotton_oil,2018-08-01,2960.0,production
pellets,soybean_pellets,2018-08-01,2227629.0,production
pellets,sunflower_pellets,2018-08-01,99529.0,production
pellets,peanut_pellets,2018-08-01,13165.0,production
pellets,cotton_pellets,2018-08-01,11897.0,production
expellers,soybean_expellers,2018-08-01,61420.0,production
expellers,sunflower_expellers,2018-08-01,1084.0,production
expellers,linen_expellers,2018-08-01,266.0,production
grains,soybean,2018-09-01,2917787.0,crush
grains,sunflower,2018-09-01,264211.0,crush
grains,linen,2018-09-01,810.0,crush
grains,peanut,2018-09-01,20904.0,crush
grains,cotton,2018-09-01,13477.0,crush
oil,soybean_oil,2018-09-01,579741.0,production
oil,sunflower_oil,2018-09-01,112451.0,production
oil,linen_oil,2018-09-01,108.0,production
oil,peanut_oil,2018-09-01,8397.0,production
oil,cotton_oil,2018-09-01,2372.0,production
pellets,soybean_pellets,2018-09-01,2155507.0,production
pellets,sunflower_pellets,2018-09-01,112168.0,production
pellets,peanut_pellets,2018-09-01,11569.0,production
pellets,cotton_pellets,2018-09-01,9906.0,production
expellers,soybean_expellers,2018-09-01,65351.0,production
expellers,sunflower_expellers,2018-09-01,1007.0,production
expellers,linen_expellers,2018-09-01,280.0,production
grains,soybean,2018-10-01,3311987.0,crush
grains,sunflower,2018-10-01,207673.0,crush
grains,linen,2018-10-01,188.0,crush
grains,peanut,2018-10-01,4531.0,crush
grains,cotton,2018-10-01,15852.0,crush
oil,soybean_oil,2018-10-01,656989.0,production
oil,sunflower_oil,2018-10-01,89174.0,production
oil,linen_oil,2018-10-01,24.0,production
oil,peanut_oil,2018-10-01,1739.0,production
oil,cotton_oil,2018-10-01,2793.0,production
pellets,soybean_pellets,2018-10-01,2443839.0,production
pellets,sunflower_pellets,2018-10-01,86771.0,production
pellets,peanut_pellets,2018-10-01,2625.0,production
pellets,cotton_pellets,2018-10-01,11384.0,production
expellers,soybean_expellers,2018-10-01,67937.0,production
expellers,sunflower_expellers,2018-10-01,1395.0,production
expellers,linen_expellers,2018-10-01,66.0,production
grains,soybean,2018-11-01,3170523.0,crush
grains,sunflower,2018-11-01,188737.0,crush
grains,peanut,2018-11-01,21116.0,crush
grains,cotton,2018-11-01,14697.0,crush
grains,safflower,2018-11-01,2841.0,crush
oil,soybean_oil,2018-11-01,628625.0,production
oil,sunflower_oil,2018-11-01,79941.0,production
oil,peanut_oil,2018-11-01,8589.0,production
oil,cotton_oil,2018-11-01,2076.0,production
oil,safflower_oil,2018-11-01,929.0,production
pellets,soybean_pellets,2018-11-01,2320800.0,production
pellets,sunflower_pellets,2018-11-01,76907.0,production
pellets,peanut_pellets,2018-11-01,11942.0,production
pellets,cotton_pellets,2018-11-01,10529.0,production
pellets,safflower_pellets,2018-11-01,1742.0,production
expellers,soybean_expellers,2018-11-01,63872.0,production
expellers,sunflower_expellers,2018-11-01,910.0,production
grains,soybean,2018-12-01,2438607.0,crush
grains,sunflower,2018-12-01,113991.0,crush
grains,peanut,2018-12-01,33021.0,crush
grains,cotton,2018-12-01,321.0,crush
grains,safflower,2018-12-01,10415.0,crush
oil,soybean_oil,2018-12-01,475841.0,production
oil,sunflower_oil,2018-12-01,50553.0,production
oil,peanut_oil,2018-12-01,13570.0,production
oil,cotton_oil,2018-12-01,31.0,production
oil,safflower_oil,2018-12-01,3280.0,production
pellets,soybean_pellets,2018-12-01,1806220.0,production
pellets,sunflower_pellets,2018-12-01,47216.0,production
pellets,peanut_pellets,2018-12-01,18805.0,production
pellets,cotton_pellets,2018-12-01,270.0,production
pellets,safflower_pellets,2018-12-01,6450.0,production
expellers,soybean_expellers,2018-12-01,55585.0,production
expellers,sunflower_expellers,2018-12-01,474.0,production
grains,soybean,2017-01-01,2968691.0,crush
grains,sunflower,2017-01-01,308973.0,crush
grains,linen,2017-01-01,671.0,crush
grains,peanut,2017-01-01,1710.0,crush
grains,canola,2017-01-01,208.0,crush
oil,soybean_oil,2017-01-01,578937.0,production
oil,sunflower_oil,2017-01-01,123010.0,production
oil,linen_oil,2017-01-01,214.0,production
oil,peanut_oil,2017-01-01,798.0,production
oil,canola_oil,2017-01-01,76.0,production
pellets,soybean_pellets,2017-01-01,2242065.0,production
pellets,sunflower_pellets,2017-01-01,127389.0,production
pellets,peanut_pellets,2017-01-01,1304.0,production
pellets,canola_pellets,2017-01-01,129.0,production
expellers,soybean_expellers,2017-01-01,50654.0,production
expellers,sunflower_expellers,2017-01-01,431.0,production
expellers,linen_expellers,2017-01-01,435.0,production
grains,soybean,2017-02-01,2624641.0,crush
grains,sunflower,2017-02-01,203940.0,crush
grains,linen,2017-02-01,520.0,crush
grains,peanut,2017-02-01,29166.0,crush
grains,canola,2017-02-01,156.0,crush
oil,soybean_oil,2017-02-01,504771.0,production
oil,sunflower_oil,2017-02-01,81367.0,production
oil,linen_oil,2017-02-01,166.0,production
oil,peanut_oil,2017-02-01,12500.0,production
oil,canola_oil,2017-02-01,63.0,production
pellets,soybean_pellets,2017-02-01,1978155.0,production
pellets,sunflower_pellets,2017-02-01,88748.0,production
pellets,peanut_pellets,2017-02-01,16121.0,production
pellets,canola_pellets,2017-02-01,90.0,production
expellers,soybean_expellers,2017-02-01,45133.0,production
expellers,sunflower_expellers,2017-02-01,370.0,production
expellers,linen_expellers,2017-02-01,338.0,production
grains,soybean,2017-03-01,3364145.0,crush
grains,sunflower,2017-03-01,416095.0,crush
grains,linen,2017-03-01,433.0,crush
grains,peanut,2017-03-01,5744.0,crush
grains,cotton,2017-03-01,94.0,crush
grains,canola,2017-03-01,120.0,crush
oil,soybean_oil,2017-03-01,654488.0,production
oil,sunflower_oil,2017-03-01,173091.0,production
oil,linen_oil,2017-03-01,129.0,production
oil,peanut_oil,2017-03-01,1461.0,production
oil,cotton_oil,2017-03-01,9.0,production
oil,canola_oil,2017-03-01,48.0,production
pellets,soybean_pellets,2017-03-01,2567627.0,production
pellets,sunflower_pellets,2017-03-01,173860.0,production
pellets,peanut_pellets,2017-03-01,3446.0,production
pellets,cotton_pellets,2017-03-01,79.0,production
pellets,canola_pellets,2017-03-01,72.0,production
expellers,soybean_expellers,2017-03-01,55999.0,production
expellers,sunflower_expellers,2017-03-01,435.0,production
expellers,linen_expellers,2017-03-01,258.0,production
grains,soybean,2017-04-01,4001162.0,crush
grains,sunflower,2017-04-01,433761.0,crush
grains,linen,2017-04-01,50.0,crush
grains,peanut,2017-04-01,22419.0,crush
grains,cotton,2017-04-01,121.0,crush
grains,canola,2017-04-01,49.0,crush
oil,soybean_oil,2017-04-01,779123.0,production
oil,sunflower_oil,2017-04-01,182284.0,production
oil,linen_oil,2017-04-01,16.0,production
oil,peanut_oil,2017-04-01,9465.0,production
oil,cotton_oil,2017-04-01,10.0,production
oil,canola_oil,2017-04-01,15.0,production
pellets,soybean_pellets,2017-04-01,2990300.0,production
pellets,sunflower_pellets,2017-04-01,180160.0,production
pellets,peanut_pellets,2017-04-01,12814.0,production
pellets,cotton_pellets,2017-04-01,102.0,production
pellets,canola_pellets,2017-04-01,20.0,production
expellers,soybean_expellers,2017-04-01,53394.0,production
expellers,sunflower_expellers,2017-04-01,806.0,production
expellers,linen_expellers,2017-04-01,32.0,production
grains,soybean,2017-05-01,4526786.0,crush
grains,sunflower,2017-05-01,315786.0,crush
grains,linen,2017-05-01,252.0,crush
grains,peanut,2017-05-01,3600.0,crush
grains,cotton,2017-05-01,10419.0,crush
oil,soybean_oil,2017-05-01,869025.0,production
oil,sunflower_oil,2017-05-01,132506.0,production
oil,linen_oil,2017-05-01,80.0,production
oil,peanut_oil,2017-05-01,1035.0,production
oil,cotton_oil,2017-05-01,1656.0,production
pellets,soybean_pellets,2017-05-01,3388294.0,production
pellets,sunflower_pellets,2017-05-01,131866.0,production
pellets,peanut_pellets,2017-05-01,1916.0,production
pellets,cotton_pellets,2017-05-01,7745.0,production
expellers,soybean_expellers,2017-05-01,64424.0,production
expellers,sunflower_expellers,2017-05-01,957.0,production
expellers,linen_expellers,2017-05-01,162.0,production
grains,soybean,2017-06-01,3917529.0,crush
grains,sunflower,2017-06-01,251376.0,crush
grains,linen,2017-06-01,701.0,crush
grains,peanut,2017-06-01,18324.0,crush
grains,cotton,2017-06-01,12717.0,crush
oil,soybean_oil,2017-06-01,740542.0,production
oil,sunflower_oil,2017-06-01,106154.0,production
oil,linen_oil,2017-06-01,224.0,production
oil,peanut_oil,2017-06-01,7483.0,production
oil,cotton_oil,2017-06-01,2009.0,production
pellets,soybean_pellets,2017-06-01,2886236.0,production
pellets,sunflower_pellets,2017-06-01,99725.0,production
pellets,peanut_pellets,2017-06-01,9055.0,production
pellets,cotton_pellets,2017-06-01,9397.0,production
expellers,soybean_expellers,2017-06-01,67430.0,production
expellers,sunflower_expellers,2017-06-01,799.0,production
expellers,linen_expellers,2017-06-01,435.0,production
grains,soybean,2017-07-01,4307384.0,crush
grains,sunflower,2017-07-01,317867.0,crush
grains,linen,2017-07-01,672.0,crush
grains,peanut,2017-07-01,21543.0,crush
grains,cotton,2017-07-01,494.0,crush
oil,soybean_oil,2017-07-01,826742.0,production
oil,sunflower_oil,2017-07-01,135516.0,production
oil,linen_oil,2017-07-01,214.0,production
oil,peanut_oil,2017-07-01,8580.0,production
oil,cotton_oil,2017-07-01,49.0,production
pellets,soybean_pellets,2017-07-01,3225792.0,production
pellets,sunflower_pellets,2017-07-01,125127.0,production
pellets,peanut_pellets,2017-07-01,12105.0,production
pellets,cotton_pellets,2017-07-01,415.0,production
expellers,soybean_expellers,2017-07-01,67444.0,production
expellers,sunflower_expellers,2017-07-01,1153.0,production
expellers,linen_expellers,2017-07-01,415.0,production
grains,soybean,2017-08-01,3758004.0,crush
grains,sunflower,2017-08-01,300018.0,crush
grains,linen,2017-08-01,1152.0,crush
grains,peanut,2017-08-01,24650.0,crush
grains,cotton,2017-08-01,21838.0,crush
oil,soybean_oil,2017-08-01,723786.0,production
oil,sunflower_oil,2017-08-01,127270.0,production
oil,linen_oil,2017-08-01,368.0,production
oil,peanut_oil,2017-08-01,10410.0,production
oil,cotton_oil,2017-08-01,3285.0,production
pellets,soybean_pellets,2017-08-01,2787448.0,production
pellets,sunflower_pellets,2017-08-01,120568.0,production
pellets,peanut_pellets,2017-08-01,14191.0,production
pellets,cotton_pellets,2017-08-01,16127.0,production
expellers,soybean_expellers,2017-08-01,72648.0,production
expellers,sunflower_expellers,2017-08-01,916.0,production
expellers,linen_expellers,2017-08-01,745.0,production
grains,soybean,2017-09-01,3244183.0,crush
grains,sunflower,2017-09-01,208876.0,crush
grains,linen,2017-09-01,500.0,crush
grains,peanut,2017-09-01,21076.0,crush
grains,cotton,2017-09-01,1252.0,crush
grains,canola,2017-09-01,19.0,crush
oil,soybean_oil,2017-09-01,628897.0,production
oil,sunflower_oil,2017-09-01,89422.0,production
oil,linen_oil,2017-09-01,160.0,production
oil,peanut_oil,2017-09-01,8186.0,production
oil,cotton_oil,2017-09-01,176.0,production
oil,canola_oil,2017-09-01,6.0,production
pellets,soybean_pellets,2017-09-01,2424960.0,production
pellets,sunflower_pellets,2017-09-01,83738.0,production
pellets,peanut_pellets,2017-09-01,11179.0,production
pellets,cotton_pellets,2017-09-01,1010.0,production
pellets,canola_pellets,2017-09-01,11.0,production
expellers,soybean_expellers,2017-09-01,61526.0,production
expellers,sunflower_expellers,2017-09-01,808.0,production
expellers,linen_expellers,2017-09-01,310.0,production
grains,soybean,2017-10-01,3580292.0,crush
grains,sunflower,2017-10-01,183022.0,crush
grains,linen,2017-10-01,900.0,crush
grains,peanut,2017-10-01,4258.0,crush
grains,cotton,2017-10-01,475.0,crush
grains,canola,2017-10-01,22.0,crush
oil,soybean_oil,2017-10-01,684940.0,production
oil,sunflower_oil,2017-10-01,76888.0,production
oil,linen_oil,2017-10-01,288.0,production
oil,peanut_oil,2017-10-01,1566.0,production
oil,cotton_oil,2017-10-01,48.0,production
oil,canola_oil,2017-10-01,7.0,production
pellets,soybean_pellets,2017-10-01,2654720.0,production
pellets,sunflower_pellets,2017-10-01,78030.0,production
pellets,peanut_pellets,2017-10-01,2210.0,production
pellets,cotton_pellets,2017-10-01,399.0,production
pellets,canola_pellets,2017-10-01,13.0,production
expellers,soybean_expellers,2017-10-01,61267.0,production
expellers,sunflower_expellers,2017-10-01,619.0,production
expellers,linen_expellers,2017-10-01,567.0,production
grains,soybean,2017-11-01,3352362.0,crush
grains,sunflower,2017-11-01,107100.0,crush
grains,linen,2017-11-01,700.0,crush
grains,peanut,2017-11-01,28371.0,crush
grains,cotton,2017-11-01,403.0,crush
grains,safflower,2017-11-01,8384.0,crush
grains,canola,2017-11-01,49.0,crush
oil,soybean_oil,2017-11-01,646890.0,production
oil,sunflower_oil,2017-11-01,44751.0,production
oil,linen_oil,2017-11-01,224.0,production
oil,peanut_oil,2017-11-01,13258.0,production
oil,cotton_oil,2017-11-01,41.0,production
oil,safflower_oil,2017-11-01,3065.0,production
oil,canola_oil,2017-11-01,16.0,production
pellets,soybean_pellets,2017-11-01,2487277.0,production
pellets,sunflower_pellets,2017-11-01,42044.0,production
pellets,peanut_pellets,2017-11-01,16800.0,production
pellets,cotton_pellets,2017-11-01,338.0,production
pellets,safflower_pellets,2017-11-01,4763.0,production
pellets,canola_pellets,2017-11-01,29.0,production
expellers,soybean_expellers,2017-11-01,61793.0,production
expellers,sunflower_expellers,2017-11-01,421.0,production
expellers,linen_expellers,2017-11-01,455.0,production
grains,soybean,2017-12-01,2178912.0,crush
grains,sunflower,2017-12-01,108423.0,crush
grains,linen,2017-12-01,650.0,crush
grains,peanut,2017-12-01,28290.0,crush
grains,cotton,2017-12-01,298.0,crush
grains,safflower,2017-12-01,18667.0,crush
oil,soybean_oil,2017-12-01,427460.0,production
oil,sunflower_oil,2017-12-01,45005.0,production
oil,linen_oil,2017-12-01,48.0,production
oil,peanut_oil,2017-12-01,12101.0,production
oil,cotton_oil,2017-12-01,33.0,production
oil,safflower_oil,2017-12-01,6778.0,production
pellets,soybean_pellets,2017-12-01,1610160.0,production
pellets,sunflower_pellets,2017-12-01,44618.0,production
pellets,peanut_pellets,2017-12-01,15376.0,production
pellets,cotton_pellets,2017-12-01,247.0,production
pellets,safflower_pellets,2017-12-01,10637.0,production
expellers,soybean_expellers,2017-12-01,58578.0,production
expellers,sunflower_expellers,2017-12-01,664.0,production
expellers,linen_expellers,2017-12-01,98.0,production
grains,soybean,2016-01-01,3910467.0,crush
grains,sunflower,2016-01-01,201256.0,crush
grains,peanut,2016-01-01,10003.0,crush
grains,cotton,2016-01-01,308.0,crush
grains,safflower,2016-01-01,20985.0,crush
grains,canola,2016-01-01,478.0,crush
oil,soybean_oil,2016-01-01,763453.0,production
oil,sunflower_oil,2016-01-01,81235.0,production
oil,peanut_oil,2016-01-01,3504.0,production
oil,cotton_oil,2016-01-01,29.0,production
oil,safflower_oil,2016-01-01,7157.0,production
oil,canola_oil,2016-01-01,185.0,production
pellets,soybean_pellets,2016-01-01,2955496.0,production
pellets,sunflower_pellets,2016-01-01,82150.0,production
pellets,peanut_pellets,2016-01-01,5572.0,production
pellets,cotton_pellets,2016-01-01,271.0,production
pellets,safflower_pellets,2016-01-01,13165.0,production
pellets,canola_pellets,2016-01-01,276.0,production
expellers,soybean_expellers,2016-01-01,60233.0,production
expellers,sunflower_expellers,2016-01-01,417.0,production
expellers,canola_expellers,2016-01-01,14.0,production
grains,soybean,2016-02-01,3205307.0,crush
grains,sunflower,2016-02-01,278630.0,crush
grains,peanut,2016-02-01,13422.0,crush
grains,cotton,2016-02-01,167.0,crush
grains,safflower,2016-02-01,8494.0,crush
grains,canola,2016-02-01,322.0,crush
oil,soybean_oil,2016-02-01,625695.0,production
oil,sunflower_oil,2016-02-01,112432.0,production
oil,peanut_oil,2016-02-01,5813.0,production
oil,cotton_oil,2016-02-01,16.0,production
oil,safflower_oil,2016-02-01,3014.0,production
oil,canola_oil,2016-02-01,128.0,production
pellets,soybean_pellets,2016-02-01,2431852.0,production
pellets,sunflower_pellets,2016-02-01,113938.0,production
pellets,peanut_pellets,2016-02-01,8998.0,production
pellets,cotton_pellets,2016-02-01,147.0,production
pellets,safflower_pellets,2016-02-01,5318.0,production
pellets,canola_pellets,2016-02-01,190.0,production
expellers,soybean_expellers,2016-02-01,46943.0,production
expellers,sunflower_expellers,2016-02-01,789.0,production
grains,soybean,2016-03-01,3230589.0,crush
grains,sunflower,2016-03-01,411584.0,crush
grains,linen,2016-03-01,201.0,crush
grains,peanut,2016-03-01,15743.0,crush
grains,cotton,2016-03-01,210.0,crush
grains,safflower,2016-03-01,7250.0,crush
oil,soybean_oil,2016-03-01,637708.0,production
oil,sunflower_oil,2016-03-01,171651.0,production
oil,linen_oil,2016-03-01,64.0,production
oil,peanut_oil,2016-03-01,6378.0,production
oil,cotton_oil,2016-03-01,10.0,production
oil,safflower_oil,2016-03-01,2475.0,production
pellets,soybean_pellets,2016-03-01,2428175.0,production
pellets,sunflower_pellets,2016-03-01,170521.0,production
pellets,peanut_pellets,2016-03-01,9332.0,production
pellets,cotton_pellets,2016-03-01,185.0,production
pellets,safflower_pellets,2016-03-01,4403.0,production
expellers,soybean_expellers,2016-03-01,50691.0,production
expellers,sunflower_expellers,2016-03-01,509.0,production
expellers,linen_expellers,2016-03-01,130.0,production
grains,soybean,2016-04-01,3728116.0,crush
grains,sunflower,2016-04-01,387656.0,crush
grains,linen,2016-04-01,147.0,crush
grains,peanut,2016-04-01,17752.0,crush
grains,cotton,2016-04-01,349.0,crush
grains,safflower,2016-04-01,7689.0,crush
grains,canola,2016-04-01,180.0,crush
oil,soybean_oil,2016-04-01,731852.0,production
oil,sunflower_oil,2016-04-01,161754.0,production
oil,linen_oil,2016-04-01,45.0,production
oil,peanut_oil,2016-04-01,7367.0,production
oil,cotton_oil,2016-04-01,33.0,production
oil,safflower_oil,2016-04-01,2785.0,production
oil,canola_oil,2016-04-01,63.0,production
pellets,soybean_pellets,2016-04-01,2800202.0,production
pellets,sunflower_pellets,2016-04-01,158126.0,production
pellets,peanut_pellets,2016-04-01,9737.0,production
pellets,cotton_pellets,2016-04-01,307.0,production
pellets,safflower_pellets,2016-04-01,4774.0,production
pellets,canola_pellets,2016-04-01,117.0,production
expellers,soybean_expellers,2016-04-01,50240.0,production
expellers,sunflower_expellers,2016-04-01,835.0,production
expellers,linen_expellers,2016-04-01,91.0,production
expellers,canola_expellers,2016-04-01,102.0,production
grains,soybean,2016-05-01,4351900.0,crush
grains,sunflower,2016-05-01,217533.0,crush
grains,linen,2016-05-01,211.0,crush
grains,peanut,2016-05-01,16075.0,crush
grains,cotton,2016-05-01,10319.0,crush
grains,canola,2016-05-01,42.0,crush
oil,soybean_oil,2016-05-01,842730.0,production
oil,sunflower_oil,2016-05-01,91839.0,production
oil,linen_oil,2016-05-01,67.0,production
oil,peanut_oil,2016-05-01,6593.0,production
oil,cotton_oil,2016-05-01,1523.0,production
oil,canola_oil,2016-05-01,15.0,production
pellets,soybean_pellets,2016-05-01,3239989.0,production
pellets,sunflower_pellets,2016-05-01,89393.0,production
pellets,peanut_pellets,2016-05-01,9341.0,production
pellets,cotton_pellets,2016-05-01,7065.0,production
pellets,canola_pellets,2016-05-01,22.0,production
expellers,soybean_expellers,2016-05-01,53871.0,production
expellers,sunflower_expellers,2016-05-01,904.0,production
expellers,linen_expellers,2016-05-01,137.0,production
expellers,canola_expellers,2016-05-01,134.0,production
grains,soybean,2016-06-01,4045934.0,crush
grains,sunflower,2016-06-01,309359.0,crush
grains,linen,2016-06-01,71.0,crush
grains,peanut,2016-06-01,17134.0,crush
grains,cotton,2016-06-01,9121.0,crush
grains,safflower,2016-06-01,5498.0,crush
grains,canola,2016-06-01,315.0,crush
oil,soybean_oil,2016-06-01,790271.0,production
oil,sunflower_oil,2016-06-01,130146.0,production
oil,linen_oil,2016-06-01,22.0,production
oil,peanut_oil,2016-06-01,6501.0,production
oil,cotton_oil,2016-06-01,1532.0,production
oil,safflower_oil,2016-06-01,2059.0,production
oil,canola_oil,2016-06-01,107.0,production
pellets,soybean_pellets,2016-06-01,3065897.0,production
pellets,sunflower_pellets,2016-06-01,122666.0,production
pellets,peanut_pellets,2016-06-01,9484.0,production
pellets,cotton_pellets,2016-06-01,6613.0,production
pellets,safflower_pellets,2016-06-01,3315.0,production
pellets,canola_pellets,2016-06-01,180.0,production
expellers,soybean_expellers,2016-06-01,54771.0,production
expellers,sunflower_expellers,2016-06-01,780.0,production
expellers,linen_expellers,2016-06-01,45.0,production
grains,soybean,2016-07-01,3975717.0,crush
grains,sunflower,2016-07-01,222617.0,crush
grains,linen,2016-07-01,373.0,crush
grains,peanut,2016-07-01,8938.0,crush
grains,cotton,2016-07-01,11165.0,crush
grains,safflower,2016-07-01,2302.0,crush
oil,soybean_oil,2016-07-01,774794.0,production
oil,sunflower_oil,2016-07-01,93291.0,production
oil,linen_oil,2016-07-01,96.0,production
oil,peanut_oil,2016-07-01,3765.0,production
oil,cotton_oil,2016-07-01,1774.0,production
oil,safflower_oil,2016-07-01,1119.0,production
pellets,soybean_pellets,2016-07-01,2995301.0,production
pellets,sunflower_pellets,2016-07-01,87804.0,production
pellets,peanut_pellets,2016-07-01,5107.0,production
pellets,cotton_pellets,2016-07-01,8273.0,production
pellets,safflower_pellets,2016-07-01,1300.0,production
expellers,soybean_expellers,2016-07-01,55339.0,production
expellers,sunflower_expellers,2016-07-01,817.0,production
expellers,linen_expellers,2016-07-01,195.0,production
grains,soybean,2016-08-01,3757883.0,crush
grains,sunflower,2016-08-01,232073.0,crush
grains,linen,2016-08-01,480.0,crush
grains,peanut,2016-08-01,20969.0,crush
grains,cotton,2016-08-01,18735.0,crush
grains,safflower,2016-08-01,5250.0,crush
grains,canola,2016-08-01,381.0,crush
oil,soybean_oil,2016-08-01,714350.0,production
oil,sunflower_oil,2016-08-01,95256.0,production
oil,linen_oil,2016-08-01,168.0,production
oil,peanut_oil,2016-08-01,8628.0,production
oil,cotton_oil,2016-08-01,2854.0,production
oil,safflower_oil,2016-08-01,1938.0,production
oil,canola_oil,2016-08-01,130.0,production
pellets,soybean_pellets,2016-08-01,2805981.0,production
pellets,sunflower_pellets,2016-08-01,90528.0,production
pellets,peanut_pellets,2016-08-01,12190.0,production
pellets,cotton_pellets,2016-08-01,10507.0,production
pellets,safflower_pellets,2016-08-01,3004.0,production
pellets,canola_pellets,2016-08-01,217.0,production
expellers,soybean_expellers,2016-08-01,63288.0,production
expellers,sunflower_expellers,2016-08-01,765.0,production
expellers,linen_expellers,2016-08-01,312.0,production
grains,soybean,2016-09-01,3541148.0,crush
grains,sunflower,2016-09-01,122460.0,crush
grains,linen,2016-09-01,917.0,crush
grains,peanut,2016-09-01,20125.0,crush
grains,cotton,2016-09-01,5047.0,crush
oil,soybean_oil,2016-09-01,699541.0,production
oil,sunflower_oil,2016-09-01,47821.0,production
oil,linen_oil,2016-09-01,318.0,production
oil,peanut_oil,2016-09-01,9114.0,production
oil,cotton_oil,2016-09-01,825.0,production
pellets,soybean_pellets,2016-09-01,2664894.0,production
pellets,sunflower_pellets,2016-09-01,53194.0,production
pellets,peanut_pellets,2016-09-01,12171.0,production
pellets,cotton_pellets,2016-09-01,4074.0,production
expellers,soybean_expellers,2016-09-01,61627.0,production
expellers,sunflower_expellers,2016-09-01,955.0,production
expellers,linen_expellers,2016-09-01,591.0,production
grains,soybean,2016-10-01,3705761.0,crush
grains,sunflower,2016-10-01,129406.0,crush
grains,linen,2016-10-01,430.0,crush
grains,peanut,2016-10-01,5764.0,crush
grains,cotton,2016-10-01,489.0,crush
grains,canola,2016-10-01,67.0,crush
oil,soybean_oil,2016-10-01,727427.0,production
oil,sunflower_oil,2016-10-01,52051.0,production
oil,linen_oil,2016-10-01,7.0,production
oil,peanut_oil,2016-10-01,2198.0,production
oil,cotton_oil,2016-10-01,44.0,production
pellets,soybean_pellets,2016-10-01,2795604.0,production
pellets,sunflower_pellets,2016-10-01,53348.0,production
pellets,peanut_pellets,2016-10-01,3642.0,production
pellets,cotton_pellets,2016-10-01,426.0,production
expellers,soybean_expellers,2016-10-01,57280.0,production
expellers,sunflower_expellers,2016-10-01,845.0,production
grains,soybean,2016-11-01,3645433.0,crush
grains,sunflower,2016-11-01,93321.0,crush
grains,linen,2016-11-01,560.0,crush
grains,peanut,2016-11-01,24790.0,crush
grains,cotton,2016-11-01,330.0,crush
grains,safflower,2016-11-01,759.0,crush
grains,canola,2016-11-01,72.0,crush
oil,soybean_oil,2016-11-01,707845.0,production
oil,sunflower_oil,2016-11-01,39301.0,production
oil,linen_oil,2016-11-01,45.0,production
oil,peanut_oil,2016-11-01,10437.0,production
oil,cotton_oil,2016-11-01,33.0,production
oil,safflower_oil,2016-11-01,265.0,production
oil,canola_oil,2016-11-01,27.0,production
pellets,soybean_pellets,2016-11-01,2739739.0,production
pellets,sunflower_pellets,2016-11-01,34843.0,production
pellets,peanut_pellets,2016-11-01,13403.0,production
pellets,cotton_pellets,2016-11-01,280.0,production
pellets,safflower_pellets,2016-11-01,443.0,production
pellets,canola_pellets,2016-11-01,56.0,production
expellers,soybean_expellers,2016-11-01,51235.0,production
expellers,sunflower_expellers,2016-11-01,636.0,production
expellers,linen_expellers,2016-11-01,91.0,production
grains,soybean,2016-12-01,3384255.0,crush
grains,sunflower,2016-12-01,139675.0,crush
grains,linen,2016-12-01,90.0,crush
grains,peanut,2016-12-01,23623.0,crush
grains,safflower,2016-12-01,10933.0,crush
grains,canola,2016-12-01,116.0,crush
oil,soybean_oil,2016-12-01,654827.0,production
oil,sunflower_oil,2016-12-01,54757.0,production
oil,peanut_oil,2016-12-01,9958.0,production
oil,safflower_oil,2016-12-01,3976.0,production
oil,canola_oil,2016-12-01,27.0,production
pellets,soybean_pellets,2016-12-01,2560452.0,production
pellets,sunflower_pellets,2016-12-01,55761.0,production
pellets,peanut_pellets,2016-12-01,12328.0,production
pellets,safflower_pellets,2016-12-01,6338.0,production
pellets,canola_pellets,2016-12-01,75.0,production
expellers,soybean_expellers,2016-12-01,47883.0,production
expellers,sunflower_expellers,2016-12-01,515.0,production
